Construction year,Covered parking spaces,Outdoor parking spaces,Living area,Living room,Dining room,Kitchen type,Bedrooms,Dressing room,Bathrooms,Toilets,Office,Furnished,TV cable,Surface of the plot,Land is facing street,Wooded land,Plot at rear,Flat land,Connection to sewer network,"Gas, water & electricity",Garden,Garden orientation,Terrace,price,zipcode,Available as of,Available date,Neighbourhood or locality,Floor,Number of floors,Building condition,Number of frontages,Surroundings type,Living room surface,Kitchen surface,Bedroom 1 surface,Bedroom 2 surface,Basement,Terrace surface,Bedroom 3 surface,Armored door,Office surface,Street frontage width,Shower rooms,Primary energy consumption,Energy class,Unnamed: 47,Reference number of the EPC report,CO₂ emission,Yearly theoretical total energy consumption,Planning permission obtained,Extra information,Virtual visit,Elevator,Accessible for disabled people,Intercom,Swimming pool,Tenement building,Address,Website,Flood zone type,Attic,Width of the lot on the street,Property name,Subdivision permit,Possible priority purchase right,Proceedings for breach of planning regulations,Bedroom 4 surface,Professional space surface,Garden surface,How many fireplaces?,Basement surface,Attic surface,Bedroom 5 surface,Visio phone,Laundry room,Professional space,As built plan,Heating type,Double glazing,Obligation to build,Terrace orientation,Number of annexes,Secure access / alarm,Jacuzzi,Sauna,External reference,Total ground floor buildable,Isolated,Caretaker,Air conditioning,Internet
3,105,16,2,1970,Yes,Yes,No,3,Good,1,105,Yes,2,1,55,2,B,As new,116,22,No,Yes,1,"€219,500",8790,1997,Installed,1,3,Good,1,21,2,No,South,After signing the deed,1997,Good,After signing the deed,3,320,No,4,40,1,2,1,Good,8.3 m,2,1,After signing the deed,3,1,2,,Urban,88,A+,Not specified,Installed,16 m,Countryside,1,Urban,,131,Yes,1954,Yes,14,South,40,1980,1,Not connected,2022,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,,,,
21,2,2,14,1970,271,190,Yes,3,Good,1,105,Installed,2,1,55,2,B,As new,116,22,No,Yes,10,Make,1082,3,Installed,1,2,1,12,9,2,No,Yes,After signing the deed,1997,Good,After signing the deed,3,320,No,4,40,1,2,1,Good,8.3 m,2,1,After signing the deed,3,1,2,,Urban,88,A+,Not specified,Installed,16 m,Countryside,1,Urban,,131,Yes,1954,Yes,14,South,40,1980,1,Not connected,2022,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,,,,
14,3,Yes,Yes,1970,36,190,At delivery,3,2,As new,105,25,2,Isolated,55,2,B,As new,116,22,No,Yes,39,"€657,000",1160,Yes,Hyper equipped,2,2,11,2,9,No,47,Yes,August 31 2022 - 12:00 AM,1 - Bruxelles Est,Good,After signing the deed,2020,320,No,4,40,1,2,1,Good,8.3 m,2,1,After signing the deed,3,1,2,,Urban,88,A+,Not specified,Installed,16 m,Countryside,1,Urban,,131,Yes,1954,113,14,1,40,1980,1,Not connected,2022,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,,,,
2,3,Yes,Yes,1970,36,2008,2,3,2,1,105,Installed,2,Isolated,55,2,B,As new,116,22,No,Yes,39,"€169,000",8790,Yes,Hyper equipped,2,No,Yes,2,9,No,47,Yes,2,Good,67,1,2020,1,No,4,40,1,2,1,Good,8.3 m,2,1,After signing the deed,3,1,2,,Urban,88,A+,Not specified,Installed,16 m,Countryside,1,Urban,,131,Yes,1954,11,14,1,40,1980,1,Not connected,2022,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,,,,
24,6,2,No,1970,36,No,No,3,Mall,260,105,70,2,Isolated,55,2,B,As new,116,22,No,Yes,Installed,"€495,000",4000,5,Hyper equipped,2,14,14,11,2,Yes,Yes,Yes,1,Good,67,1,2020,1,No,4,40,1,2,1,Good,8.3 m,2,1,After signing the deed,3,1,2,,Urban,88,A+,Not specified,Installed,16 m,Countryside,1,Urban,,131,Yes,1954,11,14,1,40,1980,1,Not connected,2022,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,,,,
24,6,2,No,1970,36,No,No,3,Urban,134,Semi equipped,2,2,Isolated,55,2,B,As new,116,22,No,Yes,Installed,"€560,000",9000,60,Hyper equipped,2,14,14,11,2,Yes,Yes,Yes,After signing the deed,2010,67,1,2,1,No,4,40,1,2,1,Good,8.3 m,2,1,After signing the deed,3,1,1,,No,88,A+,Not specified,Installed,16 m,Countryside,1,Urban,,131,6,1954,11,14,1,40,1980,1,Not connected,2022,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,,,,
Semi equipped,9,2,1,1970,No,Yes,Good,3,3,1,Semi equipped,Isolated,2,Isolated,55,2,B,As new,116,22,No,Yes,Installed,"€285,000",1140,106,33,Yes,8,3,13,10,1,Yes,11,After signing the deed,2010,67,,2,1,No,4,40,1,2,1,Good,8.3 m,2,1,After signing the deed,1,1,1,,No,88,A+,Not specified,Installed,16 m,Countryside,1,Urban,,131,6,1954,11,14,1,40,1980,1,Not connected,2022,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,,,,
16,9,2,1,1970,No,Yes,After signing the deed,3,5,As new,Semi equipped,2,2,Isolated,55,2,B,As new,116,22,No,Yes,Installed,"€1,695,000",8300,140,USA hyper equipped,3,11,14,3,Yes,Yes,Yes,11,June 1 2022 - 12:00 AM,Knokke-Heist,17.83 m,,1958,Urban,No,2,5,1,2,1,Good,8.3 m,2,1,After signing the deed,1,1,1,,No,88,A+,Not specified,Installed,16 m,Countryside,1,Urban,,131,6,1954,11,14,1,40,1980,1,Not connected,2022,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,,,,
2,9,2,64,1970,No,Yes,146,3,13,13,Semi equipped,12,2,Isolated,55,2,B,As new,116,22,No,Yes,2,"€299,000",2660,140,USA hyper equipped,3,11,14,No,Yes,Yes,,11,23,Installed,17.83 m,,3,Urban,No,2,5,1,2,1,Good,8.3 m,2,1,After signing the deed,2010,1,1,,No,88,A+,Not specified,Installed,16 m,Countryside,1,Urban,,131,6,1954,11,14,1,40,1980,1,Not connected,2022,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,,,,
13,9,2,2,1970,No,No,Yes,438,Yes,No,No,North,2,Installed,55,2,B,As new,116,3,No,Yes,2,"€449,000",1850,140,16,3,11,14,No,No,1,Yes,32,No,No,17.83 m,,Yes,35,No,11,5,1,2,1,Good,8.3 m,2,1,After signing the deed,2010,1,1,,No,88,A+,Not specified,Installed,16 m,12,1,Urban,,131,6,1954,11,14,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
12,1,1,Yes,1970,No,179,North West,438,Yes,No,No,North,After signing the deed,1966,To be done up,3,1,1,176,Yes,No,8,2,"€520,000",1180,21,16,3,11,14,11,8,1,Yes,Yes,No,No,17.83 m,4,Yes,35,No,11,5,1,2,1,Good,8.3 m,2,1,After signing the deed,2010,1,1,,No,88,A+,Not specified,Installed,16 m,12,1,Urban,,131,6,1954,Installed,14,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
1,1,1,Yes,1970,No,179,North West,438,Good,2,No,65,After signing the deed,44,To be done up,3,1,1,176,Yes,Not installed,1,2,"€169,000",1081,11,16,3,1,1,No,10,1,Yes,Yes,Depending on the tenant,1900,Isolated,4,1,35,No,11,5,1,2,1,Good,8.3 m,2,1,After signing the deed,2010,1,1,,No,88,A+,Not specified,Installed,16 m,12,1,Urban,,131,3,1954,Installed,14,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
27,1,1,7,1970,No,1900,1,438,As new,4,No,1,After signing the deed,44,To be done up,3,1,1,176,Yes,Not installed,1,2,Make,4690,Isolated,,76,Installed,13,1,1,No,Basse Meuse,Yes,4,1900,Isolated,1,1,35,No,8,21 m,1,2,1,Good,8.3 m,2,1,After signing the deed,Yes,1,1,,No,88,A+,Not specified,Installed,16 m,12,1,Urban,,131,3,1954,Installed,14,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
27,1,1,7,1970,No,March 1 2022 - 12:00 AM,1900,438,4,21 m,No,4,After signing the deed,44,To be done up,3,1,1,176,Yes,Not installed,1,2,Make,4690,Isolated,,76,Installed,13,1,1,No,After signing the deed,Basse Meuse,1,1900,Isolated,1,1,1,No,8,As new,1,2,1,Good,8.3 m,2,1,After signing the deed,Yes,1,1,,No,88,A+,Not specified,Installed,16 m,12,1,Urban,,131,3,1954,Installed,14,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
6,No,1,508,1970,No,1975,4,438,215,Semi equipped,No,13,After signing the deed,44,To be done up,3,1,1,176,Yes,Not installed,1,2,"€335,000",8500,12,,76,Installed,13,1,2,No,After signing the deed,To be done up,1,1900,Isolated,13,1,3,No,8,1,1,2,1,Good,8.3 m,2,1,After signing the deed,Yes,1,1,,No,88,A+,Not specified,Installed,16 m,12,1,Urban,,131,3,1954,Installed,Yes,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
6,No,1,508,1970,No,After signing the deed,To be done up,438,1,Semi equipped,No,13,After signing the deed,3,To be done up,3,1,1,176,Yes,Not installed,1,13,"€335,000",8511,12,,76,Installed,13,1,2,No,After signing the deed,1975,4,1,Isolated,13,215,3,No,8,1,1,2,1,Good,8.3 m,2,1,After signing the deed,Yes,1,1,,No,88,A+,Not specified,Installed,16 m,12,1,Urban,,131,3,1954,Installed,Yes,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
460,No,1,508,1970,No,After signing the deed,To renovate,438,99,2,No,1,After signing the deed,No,To be done up,3,1,1,176,Yes,Not installed,1,Yes,"€365,000",1330,Yes,,76,Installed,13,Connected,Yes,No,After signing the deed,1977,4,1,Isolated,13,1,3,No,8,1,1,2,1,Good,8.3 m,2,1,After signing the deed,Yes,1,1,,No,88,A+,Not specified,Installed,16 m,12,1,Urban,,131,3,1954,Installed,Yes,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
14,1,To be done up,No,1970,No,,5,438,Urban,2,150,1,Semi equipped,9,To be done up,3,1,1,3,Yes,Not installed,1,14,"€389,000",3500,Yes,,76,Installed,13,10,1,1,748,Yes,4,1,Isolated,13,1,3,No,8,1,1,2,1,Good,8.3 m,2,1,After signing the deed,Yes,1,1,,No,88,A+,Not specified,Installed,32,12,1,Urban,,131,3,1954,Installed,Yes,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
4,1,To be done up,Yes,1970,697,,5,438,4,Countryside,150,155,Semi equipped,28,To be done up,3,1,1,3,Semi equipped,Not installed,1,14,"€199,000",3740,Yes,,76,Installed,13,16,13,1,No,Yes,1958,To renovate,Isolated,14,17 m,3,No,13,1,1,2,1,Good,8.3 m,2,1,After signing the deed,Yes,1,1,,No,88,A+,Not specified,Installed,32,Yes,1,Urban,,131,3,1954,Installed,Yes,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
2,1,To be done up,Yes,1970,697,,Cicindriawijk I,438,Good,2,150,65,Semi equipped,Semi equipped,To be done up,3,1,1,3,1,Not installed,1,14,"€140,000",3800,Yes,,76,No,3,16,13,1,No,Yes,1981,1,Urban,14,2,3,No,13,1,1,2,1,Good,8.3 m,2,1,After signing the deed,Yes,1,1,,No,88,A+,Not specified,Installed,32,9,1,Urban,,131,3,1954,Installed,Yes,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
15,Yes,To be done up,336,1970,697,Yes,130,438,23,Semi equipped,150,15,Semi equipped,Semi equipped,To be done up,3,1,1,3,1,Not installed,1,14,"€185,000",3800,Yes,,76,No,3,11,1,No,,Urban,1981,1,Urban,2,2,3,No,1,1,1,2,1,Good,8.3 m,2,1,After signing the deed,Yes,1,1,,No,88,A+,Not specified,Installed,32,9,1,Urban,,131,3,1954,Installed,Yes,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
1,Yes,To be done up,No,1970,697,Yes,As new,438,29,USA installed,150,1,Semi equipped,10,To be done up,3,1,1,3,1,Not installed,1,14,"€189,000",9040,Yes,,76,No,3,No,1,No,11,1995,Urban,49,7,2,2,3,No,1,1,1,2,1,Good,8.3 m,2,1,After signing the deed,Yes,1,1,,No,88,A+,Not specified,Installed,32,No,1,Urban,,131,3,1954,Installed,Yes,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
1,1,To be done up,No,1970,No,Good,No,,29,Yes,150,Yes,24,10,To be done up,3,1,1,3,1,Not installed,1,14,"€299,000",9040,Yes,,76,No,3,20,1,1,No,90,No,Yes,7,11,No,South East,No,No,Connected,1,2,1,Good,8.3 m,2,1,After signing the deed,Yes,1,1,,No,88,A+,Not specified,Installed,32,No,1,Urban,,131,3,1954,Installed,Yes,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
1,1,To be done up,10,1970,No,No,No,No,No,Connected,6,Yes,24,To renovate,115,26,Semi equipped,13,14,14,10,No,14,"€261,000",9040,Yes,,76,No,3,1,1,1,Yes,No,64,No,7,1,No,South East,No,No,Connected,1,2,1,Good,8.3 m,2,1,After signing the deed,Yes,1,1,,No,88,A+,Not specified,Installed,32,3,1,Urban,,131,3,1954,Installed,Yes,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
17,1,To be done up,No,1970,No,,No,No,No,Connected,6,After signing the deed,Grand Liège,1860,To renovate,6.8 m,3,1,Urban,75,10,No,14,"€70,000",4102,Not installed,13,2,No,3,15,1,Yes,302,Connected,220,No,7,15,No,March 10 2022 - 12:00 AM,No,1,Connected,1,2,1,Good,8.3 m,2,1,After signing the deed,Yes,1,1,,No,88,A+,Not specified,Installed,32,3,1,Urban,,131,3,1954,Installed,Yes,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
1,1,To be done up,No,1970,No,Connected,No,No,May 1 2022 - 12:00 AM,1909,6,4 m,Grand Liège,2,To renovate,6.8 m,3,1,70,18,10,No,14,"€79,000",4870,2,30,12,No,3,1,Yes,Yes,40,Connected,220,Immediately,To renovate,15,No,March 10 2022 - 12:00 AM,No,6,"Trooz, Nessonvaux, Fraipont",1,2,1,Good,8.3 m,2,1,After signing the deed,Yes,1,1,,No,88,A+,Not specified,Installed,32,Isolated,1,Urban,,131,3,1954,Not installed,Yes,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
1,1,To be done up,No,1970,No,Connected,No,No,Belgium,Not specified,Not specified,Not specified,Grand Liège,No,To renovate,6.8 m,3,1,,18,10,No,14,"€79,000",5030,2,30,12,No,3,1,Yes,Yes,40,Connected,At delivery,December 31 2023 - 12:00 AM,Not specified,15,No,March 10 2022 - 12:00 AM,Not specified,6,"Trooz, Nessonvaux, Fraipont",1,2,1,Good,8.3 m,2,1,After signing the deed,Yes,1,1,,No,88,A+,Not specified,Installed,32,Isolated,1,Urban,,131,3,1954,Not installed,Yes,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
1,1,20131120003997,89 kg CO₂/m²,1970,No,No,Electric,No,Belgium,Not specified,Not specified,Not specified,Grand Liège,No,To renovate,6.8 m,3,1,,After signing the deed,10,No,14,"€79,000",5370,1,1,2,No,311,D,Yes,Yes,23052 kWh/year,Connected,At delivery,December 31 2023 - 12:00 AM,Not specified,15,No,March 10 2022 - 12:00 AM,Not specified,6,Yes,Good,1,1,77,21,Semi equipped,1,After signing the deed,Yes,1,1,,No,2,A+,Not specified,Installed,32,Isolated,1,Urban,,131,3,1954,Not installed,Yes,1,Yes,1980,1,No,Connected,Bruxelles (19 communes),91,2,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
Yes,1,20131120003997,Not specified,1970,No,No,Gas,No,Yes,After signing the deed,Not specified,MAMETSTRAAT SOUS-SOL,Grand Liège,No,To renovate,6.8 m,3,1,,After signing the deed,10,No,14,"€95,000",8370,1,1,2,No,305,D,02535016,Not specified,23052 kWh/year,Connected,At delivery,December 31 2023 - 12:00 AM,Not specified,15,No,March 10 2022 - 12:00 AM,Not specified,6,Yes,1930,2,Good,4,Urban,59,1,After signing the deed,Yes,1,1,,No,2,A+,Not specified,Installed,32,Isolated,Yes,Urban,,131,3,1954,Not installed,Yes,1,Yes,1980,1,No,Connected,Installed,1,1,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,,,
1,1,20131120003997,Yes,1970,No,No,No,No,No,No,Yes,No,No,No,To renovate,6.8 m,3,1,,After signing the deed,10,No,14,"€98,000",8430,1,1,2,No,No,No,Yes,No,No,Connected,Yes,December 31 2023 - 12:00 AM,1950,15,No,No,Not specified,6,Yes,Good,1,"Living area (residential, urban or rural)",45,20,Installed,1,After signing the deed,Yes,1,1,,No,2,A+,Not specified,Installed,32,Isolated,Yes,Urban,,131,3,1954,Not installed,Yes,1,Yes,1980,1,No,No,1,14,No,,3,Good,3,153,28,32 kg CO₂/m²,1,294.0,No,,
1,1,20131120003997,Yes,1970,No,No,No,No,No,No,Yes,No,27,No,To renovate,6.8 m,3,1,,After signing the deed,10,No,14,"€105,000",6220,1,1,2,1,Yes,No,2,No,No,Connected,Yes,December 31 2023 - 12:00 AM,1950,15,No,3,Not specified,6,Yes,Good,1,"Living area (residential, urban or rural)",45,20,Installed,1,After signing the deed,Yes,1974,2,3,17,2,A+,Not specified,Installed,32,Isolated,Yes,Urban,,131,3,1954,Not installed,Yes,1,Yes,1980,Semi equipped,No,No,1,14,No,,3,Good,Good,6,2,32 kg CO₂/m²,1,294.0,No,108,13
12,1,20131120003997,Yes,1970,,Connected,4.2 m,No,115,10,Yes,Semi equipped,27,No,To renovate,6.8 m,3,1,,After signing the deed,10,No,14,"€105,000",9600,2,11,2,1,Yes,1,Yes,No,55,Yes,2,Urban,Yes,8,No,3,Not specified,1,Yes,Good,1,"Living area (residential, urban or rural)",45,20,Installed,1,After signing the deed,Yes,1974,2,3,17,2,A+,Not specified,Installed,32,Isolated,Yes,Urban,,131,3,1954,Not installed,Yes,1,Yes,1980,Semi equipped,No,No,1,14,No,,3,Good,Good,6,2,32 kg CO₂/m²,1,294.0,No,108,13
12,1,20131120003997,Yes,1970,,Connected,At delivery,No,Not specified,Not specified,Yes,Not specified,Not specified,Yes,To renovate,6.8 m,3,1,No,After signing the deed,10,No,14,"€108,535",4257,2,11,2,1,Yes,1,Yes,No,55,Yes,1,2,Yes,8,No,3,Not specified,1,Yes,Good,1,"Living area (residential, urban or rural)",45,20,Installed,1,After signing the deed,Yes,1974,2,3,17,2,A+,Not specified,Installed,Not specified,83,Yes,Urban,,131,3,1954,Not installed,Yes,1,Yes,1980,Semi equipped,No,No,1,14,No,,3,Good,Good,6,2,32 kg CO₂/m²,1,294.0,No,108,13
Yes,1948,4,Yes,1970,,Connected,At delivery,No,Not specified,Not specified,Yes,Not specified,Not specified,Yes,To renovate,6.8 m,3,1,No,After signing the deed,10,No,14,"€119,000",8370,Yes,11,2,1,Yes,1,Yes,No,55,Yes,1,2,Yes,8,No,3,Not specified,1,Yes,5,To be done up,"Living area (residential, urban or rural)",Landscape,53,Installed,2,After signing the deed,Yes,1974,2,3,17,2,A+,Not specified,Installed,Not specified,83,No,1,,131,3,1954,Not installed,Yes,1,Yes,1980,Semi equipped,No,No,1,14,No,,3,Good,Good,6,2,32 kg CO₂/m²,1,294.0,No,108,13
1,1948,4,Connected,1970,,19,Urban,No,93,18,Yes,18,Not specified,Yes,To renovate,6.8 m,3,1,No,After signing the deed,10,No,2,Make,4420,16,18,2,After signing the deed,April 8 2022 - 12:00 AM,1,No,43,No,Yes,1,2,Installed,8,No,3,Not specified,1,Yes,5,To be done up,"Living area (residential, urban or rural)",Landscape,53,Installed,2,After signing the deed,Yes,1974,2,3,17,2,A+,Not specified,Installed,Not specified,83,No,1,,131,3,1954,Not installed,Yes,1,Yes,1980,Semi equipped,No,No,1,14,No,,3,Good,Good,6,2,32 kg CO₂/m²,1,294.0,No,108,13
2,1948,4,Yes,1970,,9,January 1 2022 - 12:00 AM,No,1,As new,Yes,25 m,Not specified,4,To renovate,6.8 m,3,1,Urban,,10,No,2,Make,4020,27,Installed,9,15,13,1,1,Yes,Yes,Depending on the tenant,Liège environs,1971,Installed,78,No,3,Not specified,1,8,5,To be done up,"Living area (residential, urban or rural)",Landscape,53,Installed,2,After signing the deed,Yes,1974,2,3,17,2,A+,Not specified,Installed,Not specified,83,No,1,,131,3,1954,Not installed,Yes,1,Yes,1980,Semi equipped,No,No,1,14,No,,3,Good,Good,6,2,32 kg CO₂/m²,1,294.0,No,108,13
11,1948,Yes,Yes,1970,,Yes,1918,No,Good,4,1,,Not specified,4,To renovate,6.8 m,3,1,Urban,,10,No,2,Make,4680,Not installed,Installed,9,2,14,7,1,Yes,Yes,No,2,6,Urban,23,No,84,Not specified,1,12 m,5,To be done up,"Living area (residential, urban or rural)",Landscape,53,Installed,2,After signing the deed,No,1974,2,3,17,2,A+,Not specified,Installed,Not specified,83,No,1,,131,3,1954,Not installed,Yes,1,Yes,1980,Semi equipped,No,No,1,14,No,,3,Good,Good,6,2,32 kg CO₂/m²,1,294.0,No,108,13
13,1948,1,Yes,1970,203,,No,No,10.75 m,3,1,,Not specified,4,To renovate,6.8 m,3,1,Urban,,10,No,2,Make,4990,3,Installed,9,2,14,21,1,18,Yes,Connected,Yes,To be done up,Countryside,23,No,84,Not specified,16,12 m,5,To be done up,"Living area (residential, urban or rural)",Landscape,53,Installed,2,After signing the deed,38,124,Yes,Not installed,17,2,A+,Not specified,Installed,Not specified,83,No,1,,131,3,1954,Not installed,Yes,1,Yes,1980,Semi equipped,No,No,1,14,No,,3,Good,Good,6,2,32 kg CO₂/m²,1,294.0,No,108,13
13,1948,1,Yes,1970,203,,No,No,Not specified,Not specified,1,,Not specified,4,To renovate,6.8 m,3,1,Urban,,10,No,2,"€127,500",8000,3,Installed,9,2,14,21,1,18,Yes,Connected,Yes,To be defined,Countryside,23,Yes,84,Not specified,16,12 m,5,To be done up,"Living area (residential, urban or rural)",Landscape,53,Installed,2,After signing the deed,38,124,Yes,Not installed,17,2,A+,Not specified,Installed,Not specified,83,No,1,,131,3,1954,Not installed,Yes,Not specified,Not specified,1980,Semi equipped,No,No,1,14,No,,3,Good,Good,6,2,32 kg CO₂/m²,1,294.0,No,108,13
17,1948,1,3,1970,Yes,Yes,100,No,Not specified,Not specified,1,2,Not specified,After signing the deed,To renovate,6.8 m,3,1,Liège,1900,10,No,To renovate,"€129,000",4020,11,5,24,2,14,17,23,2,3,No,,Connected,Countryside,23,Yes,84,Not specified,17,12 m,Urban,282,"Living area (residential, urban or rural)",24,Yes,Semi equipped,2,After signing the deed,38,124,Yes,Not installed,17,2,A+,Not specified,Installed,Not specified,February 16 2022 - 12:00 AM,No,1,,131,3,1954,Not installed,Yes,Not specified,Not specified,1980,Semi equipped,No,No,1,14,No,,3,Good,Good,6,2,32 kg CO₂/m²,1,294.0,No,108,13
17,1948,1,3,1970,Yes,Yes,100,No,55,Not specified,1,Not specified,Not specified,Yes,To renovate,6.8 m,3,1,Liège,1900,10,No,To renovate,"€131,000",5060,11,5,24,2,14,17,23,2,3,No,,Connected,Not specified,23,Yes,84,Not specified,17,Not specified,Urban,282,"Living area (residential, urban or rural)",24,Yes,Semi equipped,2,After signing the deed,38,124,Yes,Not installed,17,2,A+,Not specified,Installed,Not specified,February 16 2022 - 12:00 AM,No,1,,131,At delivery,1954,Not installed,Yes,Not specified,Not specified,Namur,Semi equipped,No,No,1,14,No,,3,Good,Good,6,2,32 kg CO₂/m²,1,294.0,No,108,13
17,1948,Not specified,3,1970,Yes,Yes,100,No,55,Not specified,1,Not specified,Not specified,Yes,To renovate,6.8 m,3,1,Hainaut,89,10,No,To renovate,"€133,000",7000,Not specified,5,Not specified,2,14,17,23,2,3,No,,Connected,Not specified,23,Yes,84,Not specified,17,Not specified,Not specified,Not specified,"Living area (residential, urban or rural)",Yes,Yes,Semi equipped,2,After signing the deed,38,124,Yes,Not installed,17,2,A+,Not specified,Installed,Not specified,At delivery,No,1,,131,At delivery,1954,Not installed,Yes,Not specified,Not specified,Namur,Semi equipped,No,No,1,14,No,,3,Good,Good,6,2,32 kg CO₂/m²,1,294.0,No,108,13
1,27 m,Not specified,3,1970,Yes,Yes,100,No,55,Not specified,1,Not specified,Not specified,Yes,To renovate,6.8 m,3,1,Hainaut,89,10,No,To renovate,"€135,000",4602,2,5,Good,1,Yes,No,23,2,3,No,,Connected,Not specified,23,Yes,84,Not specified,2,Not specified,4,1,"Living area (residential, urban or rural)",65,20,Semi equipped,8,After signing the deed,38,124,Yes,Not installed,17,2,A+,Not specified,Installed,Not specified,At delivery,No,1,,131,At delivery,1954,Not installed,Yes,Not specified,Not specified,Namur,Semi equipped,No,No,1,14,No,,3,Good,Good,6,2,32 kg CO₂/m²,1,294.0,No,108,13
2,27 m,2004,4,1970,Yes,Good,28,No,Installed,1,1,1,Not specified,Yes,To renovate,6.8 m,3,1,Hainaut,89,10,No,To renovate,"€137,500",1030,2,5,Good,1,Yes,No,Josephine,2,4,4,,Connected,7,1,Yes,84,Not specified,2,Not specified,4,1,"Living area (residential, urban or rural)",65,20,Semi equipped,8,After signing the deed,38,124,Yes,Not installed,17,2,A+,Not specified,Installed,Not specified,At delivery,No,1,,131,At delivery,1954,Not installed,Yes,Not specified,Not specified,Namur,Semi equipped,No,No,1,14,No,,3,Good,Good,6,2,32 kg CO₂/m²,1,294.0,No,108,13
12,27 m,2004,No,1970,Yes,100,Connected,No,112,10,1,Installed,Not specified,Yes,To renovate,6.8 m,3,1,Hainaut,89,10,No,To renovate,"€139,000",9600,3,11,9,Depending on the tenant,May 31 2023 - 12:00 AM,1,Yes,Yes,Yes,,Yes,23,7,6,7,84,Not specified,1,Not specified,4,1,"Living area (residential, urban or rural)",65,20,Semi equipped,8,After signing the deed,38,124,Yes,Not installed,17,2,A+,Not specified,Installed,Not specified,At delivery,No,1,,131,At delivery,1954,Not installed,Yes,Not specified,Not specified,Namur,Semi equipped,No,No,1,14,No,,3,Good,Good,6,2,32 kg CO₂/m²,1,294.0,No,108,13
1,27 m,2004,No,1970,Yes,100,Connected,No,After signing the deed,July 1 2022 - 12:00 AM,1969,10,Good,4,To renovate,6.8 m,3,1,46,Installed,10,No,To renovate,"€145,000",1070,1,1,9,Yes,No,Yes,Yes,Yes,Yes,,Yes,23,7,10,7,84,Not specified,1,Not specified,4,1,"Living area (residential, urban or rural)",65,20,Semi equipped,8,After signing the deed,38,124,Yes,Not installed,17,2,A+,Not specified,Installed,7,Urban,No,1,,131,At delivery,1954,1,Yes,Not specified,Not specified,Namur,Semi equipped,No,No,1,14,No,,3,Good,Good,6,2,32 kg CO₂/m²,1,294.0,No,108,13
